creado,fecha,proyecto,vendedor,tipo_de_cliente,cliente,cantidad,articulo,costo,impresión,precio,total,mermas,paqueteria_o_gasto_extra,utilidad_real
2022-06-28 13:58:33,2022-08-18,PD20220721012,YANET FLORES,RECURRENTE,PILGRIMS,100.0,BOLÍGRAFO MONTENEGRO METÁLICO ROJO LOGO GRANAVIA,62.33,4.4,100.09,10009.0,0.0,0.0,3336.0
2022-06-28 13:58:33,2022-08-18,PD20220721012,YANET FLORES,RECURRENTE,PILGRIMS,100.0,AGENDA DIARIA TERRA,131.39,8.5,212.07,21207.0,0.0,0.0,7218.0
2022-06-28 13:58:33,2022-08-18,PD20220722041,YANET FLORES,NUEVO,AUTOTRANSPORTES ATAH EJECUTIVO,100.0,PORTA GAFETE ENSAMBLADO CON BANDOLA PERICO,22.34,0.0,31.28,3128.0,0.0,0.0,894.0
2022-06-28 13:58:33,2022-08-18,PD20220804022,YANET FLORES,RECURRENTE,HOSPITAL H+,100.0,PELOTA ANTIESTRÉS EN FORMA DE CORAZÓN,8.85,4.0,22.82,2282.0,3.0,0.0,970.45
2022-06-28 13:58:33,2022-08-18,PD20220804022,YANET FLORES,RECURRENTE,HOSPITAL H+,300.0,GEL ANTIBACTERIAL. PORTÁTIL Y RECARGABLE,11.71,2.6,20.03,6009.0,3.0,0.0,1680.87
2022-06-28 13:58:33,2022-08-18,PD20220804022,YANET FLORES,RECURRENTE,HOSPITAL H+,100.0,TERMO DE ACERO INOXIDABLE DE DOBLE PARED INSULADA,136.65,8.5,203.21,20321.0,0.0,0.0,5806.0
2022-08-25 11:33:57,2022-08-25,PD20220824020,YANET FLORES,RECURRENTE,PILGRIMS,1500.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,1350.0,0.0,0.0,375.0
2022-08-25 11:33:57,2022-08-25,PD20220825010,YANET FLORES,RECURRENTE,PILGRIMS,9000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,8100.0,0.0,0.0,2250.0
2022-08-25 11:59:30,2022-08-31,PD20220831020,YANET FLORES,RECURRENTE,PILGRIMS,3000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,2700.0,0.0,0.0,750.0
2022-08-25 11:59:30,2022-08-31,PD202206305,YANET FLORES,NUEVO,CLINICA RECOVERY,100.0,ESTUCHE MULTIUSOS CON COMPARTIMIENTOS,41.25,7.4,86.87,8687.0,0.0,0.0,3822.0
2022-08-25 11:59:30,2022-09-02,PD20220831011,YANET FLORES,RECURRENTE,NH HOTELES,200.0,BOLIGRAFOS DE BAMBU,8.25,2.0,17.43,3486.0,4.0,0.0,1403.0
2022-08-25 11:59:30,2022-09-05,PD20220902010,YANET FLORES,RECURRENTE,NH HOTELES,20.0,SET SAGRETO. ACCESORIOS PARA VINO EN FORMA DE BOTELLA,87.0,29.0,162.4,3248.0,1.0,0.0,841.0
2022-08-25 11:59:30,2022-09-05,PD20220518012,YANET FLORES,RECURRENTE,AP SOLUCIONES PROMOCIONALES,30.0,BINOCULARES EN ESTUCHE DE LUJO.,234.11,0.0,339.46,10183.8,0.0,0.0,3160.5
2022-08-25 11:59:30,2022-09-05,PD20220518012,YANET FLORES,RECURRENTE,AP SOLUCIONES PROMOCIONALES,50.0,BINOCULARES DE PLÁSTICO ABS.,56.72,0.0,85.08,4254.0,0.0,0.0,1418.0
2022-08-25 11:59:30,2022-09-14,PD20220909030,YANET FLORES,RECURRENTE,VIDANTA,400.0,CUBETA CON ACCESORIOS DE PLAYA.,119.86,1.95,200.99,80396.0,0.0,0.0,31672.0
2022-08-25 11:59:30,2022-09-19,PD20220816011,YANET FLORES,RECURRENTE,CENCOR,2000.0,CUBREBOCAS ULTRABARRIER 3.0 EN CAJA DE 50 PIEZAS,0.88,0.0,2.2,4400.0,0.0,0.0,2640.0
2022-08-25 11:59:30,2022-09-20,PD20220920010,YANET FLORES,RECURRENTE,ANDRE PRODUCTOS,45000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.3,0.0,0.72,32400.0,0.0,0.0,18900.0
2022-08-25 11:59:30,2022-09-22,PD20220907022,YANET FLORES,RECURRENTE,PILGRIMS,600.0,BOLÍGRAFO MONTENEGRO METÁLICO ROJO LOGO GRANAVIA,62.33,1.2,92.12,55272.0,5.0,0.0,16842.35
2022-08-25 11:59:30,2022-09-22,PD20220907022,YANET FLORES,RECURRENTE,PILGRIMS,40.0,POWER BANK. BATERÍA AUXILIAR PARA SMARTPHONE,243.16,14.5,360.72,14428.8,1.0,0.0,3879.24
2022-08-25 11:59:30,2022-09-23,PD20220923020,YANET FLORES,RECURRENTE,PILGRIMS,1000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,1.53,1530.0,0.0,0.0,880.0
2022-08-25 11:59:30,2022-09-23,PD20220923010,YANET FLORES,RECURRENTE,PILGRIMS,3000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,1.53,4590.0,0.0,0.0,2640.0
2022-08-25 11:59:30,2022-09-26,PK202207215,YANET FLORES,RECURRENTE,TOTAL  PLAY,31.0,TERMO DOBLE PARED. TAPA PLÁSTICA TRANSPARENTE,160.0,93.23,392.2,12158.2,0.0,0.0,4308.07
2022-08-25 11:59:30,2022-09-26,PD20220825024,YANET FLORES,RECURRENTE,PILGRIMS,2376.0,"PLAYERA POLO 100% POLIESTER ROJA Y GRIS TALLAS S, M, X, XL",151.69,9.0,220.15,523076.4,0.0,0.0,141276.96
2022-08-25 11:59:30,2022-09-26,PD20220825024,YANET FLORES,RECURRENTE,PILGRIMS,112.0,PLAYERA POLO 100% POLIESTER ROJA Y GRIS TALLA XXL,178.52,9.0,309.52,34666.24,0.0,0.0,13664.0
2022-08-25 11:59:30,2022-09-26,PD20220825024,YANET FLORES,RECURRENTE,PILGRIMS,12.0,PLAYERA POLO 100% POLIESTER ROJA Y GRIS TALLAS XXL Y XXXXL,193.68,9.0,309.52,3714.24,0.0,0.0,1282.08
2022-08-25 11:59:30,2022-09-26,PD20220906030,YANET FLORES,RECURRENTE,PILGRIMS,3100.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,2790.0,0.0,0.0,775.0
2022-08-25 11:59:30,2022-09-27,PD20220912012,YANET FLORES,RECURRENTE,PILGRIMS,4500.0,BOLSA ECOLÓGICA TERMOSELLADA,9.25,1.4,16.31,73395.0,0.0,0.0,25470.0
2022-08-25 11:59:30,2022-09-27,PD20220912012,YANET FLORES,RECURRENTE,PILGRIMS,4500.0,VASO PLÁSTICO DE UNA PARED CON TAPA A PRESIÓN.,8.6,1.25,14.46,65070.0,0.0,0.0,20745.0
2022-08-25 11:59:30,2022-09-27,PD20220912012,YANET FLORES,RECURRENTE,PILGRIMS,4500.0,"BOLÍGRAFO CON CUERPO PLÁSTICO DE COLOR, BOTÓN PULSADOR",3.86,0.7,6.51,29295.0,0.0,0.0,8775.0
2022-08-25 11:59:30,2022-09-29,PD20220927032,YANET FLORES,RECURRENTE,NH HOTELES,50.0,HUMIDIFICADOR DE AIRE,296.25,11.6,507.95,25397.5,1.0,0.0,9708.75
2022-08-25 11:59:30,2022-09-29,PD20220927032,YANET FLORES,RECURRENTE,NH HOTELES,1.0,"ACCESORIOS PARA ENVOLVER REGALOS (PAPEL, LAZO, DECORATIVO)",2100.0,0.0,2100.0,2100.0,0.0,0.0,0.0
2022-08-25 11:59:30,2022-10-05,PD20221005010,YANET FLORES,RECURRENTE,PILGRIMS,1000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,900.0,0.0,0.0,250.0
2022-08-25 11:59:30,2022-10-06,PD20221006020,YANET FLORES,RECURRENTE,PILGRIMS,2800.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.5,0.0,1.53,4284.0,0.0,0.0,2884.0
2022-08-25 11:59:30,2022-10-07,PD20221007020,YANET FLORES,RECURRENTE,PILGRIMS,3000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.5,0.0,0.9,2700.0,0.0,0.0,1200.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,"PORTA GAFETE, BROCHE DESMONTABLE",21.19,0.0,36.02,3602.0,0.0,0.0,1483.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,"PORTA GAFETE EMSAMBLADO, DESTAPADOR NIQUELADO",39.0,0.0,62.4,6240.0,0.0,0.0,2340.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,PORTA GAFETE CON BANDOLA PERICO,17.94,0.0,30.5,3050.0,0.0,0.0,1256.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,200.0,IMAN EN FORMA DE CONEJO CON PLACA ACABADO LATONADO VIEJO DORADO,36.0,0.0,70.2,14040.0,0.0,0.0,6840.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,IMAN MARIPOSA CON PLACA ACABADO LATONADO VIEJO DORADO,62.0,0.0,120.9,12090.0,0.0,0.0,5890.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,200.0,DESTAPADOR MARIPOSA TERMINADO COBRE VIEJO,50.0,0.0,90.0,18000.0,0.0,0.0,8000.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO REDONDO DELICIOUSLY CREATIVE FUNDIDO ACABADO COBRE VIEJO,37.9,0.0,70.11,7011.0,0.0,0.0,3221.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO MARIPOSA CUADRADO FUNDIDO COBRE VIEJO,35.9,0.0,66.42,6642.0,0.0,0.0,3052.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO EXAGONAL JOYA FUNDIDO LATÓN VIEJO,35.6,0.0,65.86,6586.0,0.0,0.0,3026.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO MAESTRO DEL TIEMPO EN NIQUEL PULIDO Y GOTEO DE RESINA,31.5,0.0,88.2,8820.0,0.0,0.0,5670.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,VASO TEQUILERO DOB 60 ML DE VIDRIO,15.3,11.6,51.2,5120.0,0.0,0.0,2430.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,100.0,TARRO PARA SUBLIMACIÓN CON ACABADO DE DIAMANTINA,34.2,11.0,72.32,7232.0,0.0,0.0,2712.0
2022-08-25 11:59:30,2022-10-07,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,200.0,TERMO MOSCU ACABADO RUBBER CON DOBLE PARED DE ACERO,115.5,2.2,184.79,36958.0,0.0,0.0,13418.0
2022-08-25 11:59:30,2022-10-07,PD20221007010,YANET FLORES,RECURRENTE,CASA ARMANDO GUILLERMO PRIETO,15000.0,CUBREBOCAS ULTRABARRIER 3.0 EN CAJA NEGRA DE 50 PZAS.,0.75,0.0,1.58,23700.0,0.0,0.0,12450.0
2022-08-25 11:59:30,2022-10-07,PD20221007010,YANET FLORES,RECURRENTE,CASA ARMANDO GUILLERMO PRIETO,1.0,PAQUETERIA POLUX,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0
2022-08-25 11:59:30,2022-10-17,PD20221012010,YANET FLORES,RECURRENTE,ROTULACION DINAMICA,300.0,VASO DE PLASTICO CON TAPA,8.99,2.6,16.81,5043.0,0.0,0.0,1566.0
2022-08-25 11:59:30,2022-10-21,PD20221025030,YANET FLORES,RECURRENTE,HOTEL EL GANZO,1000.0,BOLIGRAFOS DE CORCHO,3.88,0.85,8.78,8780.0,0.0,0.0,4050.0
2022-08-25 11:59:30,2022-11-08,PD20221026031,YANET FLORES,RECURRENTE,EAM MEXICO,100.0,CILINDRO TRANSLUCIDO CON TAPA DE COLOR,13.2,5.8,30.4,3040.0,2.0,0.0,1113.6
2022-08-25 11:59:30,2022-11-10,PD20221108012,YANET FLORES,RECURRENTE,NH HOTELES,15.0,TERMO DOBLE PARED CON BASE DE CORCHO,155.4,29.33,452.59,6788.85,0.0,0.0,4017.9
2022-08-25 11:59:30,2022-11-10,PD20221108012,YANET FLORES,RECURRENTE,NH HOTELES,15.0,"ORGANIZADOR DE CABLES ""FILLMORE""",73.86,49.33,244.83,3672.45,0.0,0.0,1824.6
2022-08-25 11:59:30,2022-11-10,PD202211074,YANET FLORES,RECURRENTE,NH HOTELES,260.0,PORTA PASAPORTE LIVIGNO,58.71,11.35,108.59,28233.4,2.0,0.0,9900.38
2022-08-25 11:59:30,2022-11-10,PD202211074,YANET FLORES,RECURRENTE,NH HOTELES,30.0,PORTA PASAPORTE LIVIGNO,58.71,49.33,167.46,5023.8,1.0,0.0,1723.89
2022-08-25 11:59:30,2022-11-10,PD202211074,YANET FLORES,RECURRENTE,NH HOTELES,30.0,PERSONALIZACIÓN EN GRABADO LÁSER,16.67,0.0,33.34,1000.2,0.0,0.0,500.1
2022-08-25 11:59:30,2022-11-10,PD202211074,YANET FLORES,RECURRENTE,NH HOTELES,290.0,BOLSA ORGANZA PARA REGALO,10.0,0.0,10.0,2900.0,0.0,0.0,0.0
2022-08-25 11:59:30,2022-11-15,PD202211071,YANET FLORES,RECURRENTE,VIDANTA,50.0,TERMO CON DOBLE PARED DE ACERO INOXIDABLE E INTERIOR DE PLÁSTICO,106.27,8.5,166.42,8321.0,1.0,0.0,2476.23
2022-08-25 11:59:30,2022-11-16,PD20220926021,YANET FLORES,RECURRENTE,VIDANTA,1.0,DIFERENCIA DE COSTO DE TEQUILEROS,239.0,0.0,239.0,239.0,0.0,0.0,0.0
2022-08-25 11:59:30,2022-11-18,PD20221114033,YANET FLORES,NUEVO,ISOL,100.0,BOLÍGRAFO METÁLICO USB 16 GB,123.75,6.5,195.38,19538.0,1.0,0.0,6389.25
2022-08-25 11:59:30,2022-11-18,PD20221114033,YANET FLORES,NUEVO,ISOL,60.0,MOCHILA METROPOLITAN,618.95,27.5,905.03,54301.8,1.0,0.0,14895.85
2022-08-25 11:59:30,2022-11-18,PD20221114033,YANET FLORES,NUEVO,ISOL,60.0,TERMO BREMEN DOBLE PARED,217.53,15.0,360.42,21625.2,1.0,0.0,7455.87
2022-08-25 11:59:30,2022-11-18,PD20221114033,YANET FLORES,NUEVO,ISOL,60.0,LIBRETA TAMAÑO 14 X 21 CMS. FAB. ESP.,163.0,0.0,220.98,13258.8,0.0,0.0,3478.8
2022-08-25 11:59:30,2022-11-18,PD20221117020,YANET FLORES,NUEVO,DEL VALLE DISTRIBUIDORES,100.0,LINTERNA METÁLICA MAGNÉTICA,76.95,6.5,116.83,11683.0,1.0,0.0,3261.05
2022-08-25 11:59:30,2022-11-18,PD20221117020,YANET FLORES,NUEVO,DEL VALLE DISTRIBUIDORES,200.0,BOLÍGRAFO DE ALUMINIO RETRÁCTIL CON CRISTALES,11.48,2.2,19.84,3968.0,2.0,0.0,1209.04
2022-08-25 11:59:30,2022-11-22,PD20221122010,YANET FLORES,RECURRENTE,ANDRE PRODUCTOS,60000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.3,0.0,0.72,43200.0,0.0,0.0,25200.0
2022-08-25 11:59:30,2022-11-25,PD20221125020,YANET FLORES,RECURRENTE,HOTEL EL GANZO,1000.0,BOLSAS EN PAPEL KRAFT,10.6,0.0,16.16,16160.0,1.0,0.0,5549.4
2022-08-25 11:59:30,2022-11-29,PD20221123010,YANET FLORES,RECURRENTE,VIDANTA,150.0,TERMO DE ACERO INOXIDABLE CON CUBIERTA AISLANTE  DE PLÁSTICO,179.17,2.93,256.76,38514.0,1.0,0.0,11019.83
2022-08-25 11:59:30,2022-11-30,PD20221130031,YANET FLORES,RECURRENTE,PILGRIMS,3000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.5,0.0,0.9,2700.0,0.0,0.0,1200.0
2022-08-25 11:59:30,2022-11-30,PD20221118010,YANET FLORES,RECURRENTE,GRUPO XCARET,2059.0,MOCHILA AUNAT POLIESTER COLOR NEGRO,45.0,19.0,115.5,237814.5,0.0,19500.0,86538.5
2022-08-25 11:59:30,2022-11-30,PD20221208010,YANET FLORES,RECURRENTE,GRUPO XCARET,3489.0,MOCHILA AUNAT POLIESTER COLOR NEGRO,45.0,19.0,115.5,402979.5,0.0,28200.0,151483.5
2022-08-25 11:59:30,2022-11-30,PD20221208020,YANET FLORES,RECURRENTE,GRUPO XCARET,10452.0,MOCHILA AUNAT POLIESTER COLOR NEGRO,45.0,19.0,115.5,1207206.0,0.0,0.0,538278.0
2022-08-25 11:59:30,2022-12-06,PD202212022,YANET FLORES,RECURRENTE,VIDANTA,400.0,PISTOLA DE AGUA DE PRESIÓN,54.5,1.95,93.14,37256.0,0.0,0.0,14676.0
2022-08-25 11:59:30,2022-12-06,PD202212022,YANET FLORES,RECURRENTE,VIDANTA,400.0,LENTE CON EFECTO TORNASOL.,23.59,2.6,44.52,17808.0,0.0,0.0,7332.0
2022-08-25 11:59:30,2022-12-06,PD202212022,YANET FLORES,RECURRENTE,VIDANTA,400.0,PELOTAS ANTIESTRES,9.64,1.3,17.48,6992.0,0.0,0.0,2616.0
2022-08-25 11:59:30,2022-12-07,PD20221207010,YANET FLORES,RECURRENTE,PILGRIMS,1000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,1.53,1530.0,0.0,0.0,880.0
2022-08-25 11:59:30,2022-12-07,PD20221207020,YANET FLORES,RECURRENTE,PILGRIMS,3000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.5,0.0,0.9,2700.0,0.0,0.0,1200.0
2022-08-25 11:59:30,2022-12-08,PD20221025054,YANET FLORES,NUEVO,UNIVERSIDAD UNIVER,500.0,LIBRETA DE MANO CON CINTA ELÁSTICA,34.43,1.45,46.64,23320.0,2.0,0.0,5311.14
2022-08-25 11:59:30,2022-12-08,PD20221025054,YANET FLORES,NUEVO,UNIVERSIDAD UNIVER,1000.0,CILINDRO DE PLÁSTICO CON TAPA ENROSCABLE,13.2,1.3,21.02,21020.0,3.0,0.0,6480.4
2022-08-25 11:59:30,2022-12-08,PD20221025054,YANET FLORES,NUEVO,UNIVERSIDAD UNIVER,1000.0,TARRO FINIX DE CERAMICA,16.5,10.0,37.1,37100.0,8.0,0.0,10468.0
2022-08-25 11:59:30,2022-12-08,PD20221208030,YANET FLORES,RECURRENTE,ANDRE PRODUCTOS,60000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.3,0.0,0.72,43200.0,0.0,0.0,25200.0
2022-08-25 11:59:30,2022-12-08,PD20221130012,YANET FLORES,RECURRENTE,FERRETERIA FASEGO,300.0,BOLÍGRAFO DE ALUMINIO CON RECUBRIMIENTO DE GOMA,9.98,4.5,20.27,6081.0,0.0,0.0,1737.0
2022-08-25 11:59:30,2022-12-08,PD20221130012,YANET FLORES,RECURRENTE,FERRETERIA FASEGO,300.0,"BOLÍGRAFO METÁLICO, ACABADO EN ESMALTE DE COLOR",6.75,3.9,15.98,4794.0,0.0,0.0,1599.0
2022-08-25 11:59:30,2022-12-14,PD20221104013,YANET FLORES,RECURRENTE,PILGRIMS,42.0,TERMO CON LUZ TULCE,252.65,15.0,420.21,17648.82,1.0,0.0,6154.87
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,100.0,SOPLADOR DE BURBUJAS,46.42,8.0,92.51,9251.0,0.0,0.0,3809.0
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,150.0,PORTA GAFETE ENSAMBLADO CON BANDOLA PERICO.,44.8,0.0,67.35,10102.5,0.0,0.0,3382.5
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,100.0,"BAMBOO, BOLÍGRAFO.",9.22,4.0,36.45,3645.0,0.0,0.0,2323.0
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,150.0,BOLÍGRAFO FABRICADO EN PLÁSTICO ACABADO RUBBER,2.94,2.67,18.51,2776.5,0.0,0.0,1935.0
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,100.0,BOLIGRAFO TUCHE CON SISTEMA TWIST Y TOUCH PAD,5.09,4.0,24.05,2405.0,0.0,0.0,1496.0
2022-08-25 11:59:30,2022-12-14,PD20221206022,YANET FLORES,RECURRENTE,VIDANTA,100.0,BOLIGRAFO EPIC COLORS,3.93,4.0,20.23,2023.0,0.0,160.0,1070.0
2022-08-25 11:59:30,2022-12-27,PD20221227010,YANET FLORES,RECURRENTE,PILGRIMS,4000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.65,0.0,0.9,3600.0,0.0,0.0,1000.0
2022-08-25 11:59:30,2022-12-28,PD20221228020,YANET FLORES,RECURRENTE,PILGRIMS,2000.0,CUBREBOCAS ULTRABARRIER 3.0 EN BOLSA DE 100 PIEZAS,0.5,0.0,1.53,3060.0,0.0,0.0,2060.0
2022-08-25 11:59:30,2022-12-28,PD20221228012,YANET FLORES,RECURRENTE,NH HOTELES,300.0,IDENTIFICADOR DE MALETA LUCHADOR,58.95,0.0,79.58,23874.0,0.0,0.0,6189.0
2022-08-25 11:59:30,2022-12-28,PD20221228012,YANET FLORES,RECURRENTE,NH HOTELES,500.0,IDENTIFICADOR DE MALETA CATRINA,53.6,0.0,72.36,36180.0,0.0,0.0,9380.0
2022-08-25 11:59:30,2022-12-29,PD20221229010,YANET FLORES,RECURRENTE,HOLIDAY INN,1.0,GIVE AWAYS 2023,10000.0,0.0,14000.0,14000.0,0.0,0.0,4000.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,"PORTA GAFETE, BROCHE DESMONTABLE Y BANDOLA",17.65,0.0,40.26,4026.0,0.0,0.0,2261.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,"PORTA GAFETE EMSAMBLADO, DESTAPADOR NIQUELADO
Y BANDOLA PERICO NIQUELADA",37.7,0.0,70.2,7020.0,0.0,0.0,3250.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,PORTA GAFETE CON BANDOLA PERICO,14.5,0.0,34.09,3409.0,0.0,0.0,1959.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,"IMAN EN FORMA DE CONEJO CON PLACA 
ACABADO LATONADO VIEJO DORADO",40.0,0.0,84.24,16848.0,0.0,0.0,8848.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,"IMAN CONEJO ROMPECABEZAS CON PLACA JOYA 
ACABADOLATONADO VIEJO DORADO",90.22,0.0,175.39,35078.0,0.0,0.0,17034.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,"IMAN MARIPOSA CON PLACA ACABADO LATONADO 
VIEJO DORADO",68.86,0.0,145.08,29016.0,0.0,0.0,15244.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,DESTAPADOR MARIPOSA-LLAVE,55.0,0.0,140.0,28000.0,0.0,0.0,17000.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,LLAVERO MARIPOSA CALADA,49.0,0.0,97.2,19440.0,0.0,0.0,9640.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO PIRATA ACABADO EN COBRE VIEJO,28.0,0.0,91.8,9180.0,0.0,0.0,6380.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO MAESTRO DEL TIEMPO EN NIQUEL PULIDO Y GOTEO DE RESINA,40.9,0.0,105.84,10584.0,0.0,0.0,6494.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,"LLAVERO REDONDO DELICIOUSL Y CREATIVE 
FUNDIDO ACABADO COBRE VIEJO",40.9,0.0,86.41,8641.0,0.0,0.0,4551.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO MARIPOSA CUADRADO FUNDIDO COBRE VIEJO,35.9,0.0,81.85,8185.0,0.0,0.0,4595.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,LLAVERO EXAGONAL JOYA FUNDIDO LATÓN VIEJO,38.5,0.0,81.17,8117.0,0.0,0.0,4267.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,MINI JAR PROMOCIONAL DE VIDRIO,4.5,8.8,33.25,3325.0,0.0,0.0,1995.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,DOMINO PROFESIONAL ACRILICO CUATRO CAPAS,350.0,0.0,504.0,50400.0,0.0,0.0,15400.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,SET DE TAZAS IWAO Y BASE DE BAMBU,192.3,8.8,297.63,29763.0,0.0,0.0,9653.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,TARRO PARA SUBLIMACIÓN CON ACABADO DE DIAMANTINA,34.2,10.0,72.93,14586.0,0.0,0.0,5746.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,TAZA MÁGICA CIRCUS CONICA,33.9,12.2,80.29,16058.0,0.0,0.0,6838.0
2022-08-25 11:59:30,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,TERMO ALLALIN DOBLE PARED,178.84,6.5,283.09,28309.0,0.0,0.0,9775.0
2023-01-02 11:41:21,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,200.0,TERMO MOSCU ACABADO RUBBER CON DOBLE PARED DE ACERO INOXIDABLE,115.5,6.5,183.0,36600.0,0.0,0.0,12200.0
2023-01-02 11:41:21,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,VASO AINSA DE ACERO INOXIDABLE DOBLE PARED CON TAPA Y POPOTE METÁLICOS,158.18,6.5,238.79,23879.0,0.0,0.0,7411.0
2023-01-02 11:41:21,2022-12-30,PD20221221012,YANET FLORES,RECURRENTE,VIDANTA,100.0,TARRO DE VIDRIO PARA SUBLIMAR BIRMANIA,53.2,11.0,95.93,9593.0,0.0,0.0,3173.0
