creado,fecha,proyecto,vendedor,tipo_de_cliente,cliente,cantidad,articulo,costo,impresión,precio,total,mermas,paqueteria_o_gasto_extra,utilidad_real
2019-12-10 10:29:19,2021-07-08,AS20210618011,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,30.0,SET PARA VINOS,134.31,26.67,198.59,5957.7,1.0,0.0,993.99
2019-12-10 10:29:19,2021-07-12,AS20210708012,CRISTIAN HERNANDEZ,RECURRENTE,REIMO,300.0,BOLSA ECOLÓGICA LAMINADA,11.48,0.0,17.07,5121.0,0.0,0.0,1677.0
2019-12-10 10:29:19,2021-07-12,AS20210611013,CRISTIAN HERNANDEZ,NUEVO,FARMAMIGO,15.0,BOLIGRAFO CUERPO METALICO,66.73,36.67,143.42,2151.3,1.0,0.0,533.57
2019-12-10 10:29:19,2021-07-16,AS20210603022,CRISTIAN HERNANDEZ,NUEVO,ZEISS,200.0,USB CUSTOM,152.24,0.0,190.3,38060.0,0.0,0.0,7612.0
2019-12-10 10:29:19,2021-07-16,AS20210602040,CRISTIAN HERNANDEZ,NUEVO,ZEISS,200.0,MOUSE PAD,10.77,14.0,30.0,6000.0,2.0,0.0,1024.46
2019-12-10 10:29:19,2021-07-19,AS20210621012,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,50.0,TABLA DE MADERA,121.17,30.0,181.46,9073.0,1.0,0.0,1393.33
2019-12-10 10:29:19,2021-07-20,AS20210712011,CRISTIAN HERNANDEZ,RECURRENTE,DFK,300.0,MOUSE PAD,10.77,5.0,25.0,7500.0,3.0,0.0,2736.69
2019-12-10 10:29:19,2021-07-23,PS20210721010,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA TERMICA ECOLOGICA,34.65,0.0,62.51,3125.5,0.0,0.0,1393.0
2019-12-10 10:29:19,2021-07-28,AS20210727050,CRISTIAN HERNANDEZ,NUEVO,FPGRAPHICS,325.0,PARAGUAS COVER,79.9,0.0,101.47,32977.75,0.0,0.0,7010.25
2019-12-10 10:29:19,2021-07-29,AS20210715021,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,1000.0,BOLÍGRAFO ARICK,2.39,0.85,5.3,5300.0,5.0,0.0,2048.05
2019-12-10 10:29:19,2021-07-29,AS20210728021,CRISTIAN HERNANDEZ,NUEVO,PRINTAMEX DEL SURESTE,1000.0,PORTA DOCUMENTOS,17.6,0.0,27.75,27750.0,0.0,0.0,10150.0
2019-12-10 10:29:19,2021-08-16,AS202108053,CRISTIAN HERNANDEZ,NUEVO,CALIGRAFICA,150.0,CILINDRO SPRING,15.99,3.87,24.66,3699.0,2.0,0.0,688.02
2019-12-10 10:29:19,2021-08-16,AS202108053,CRISTIAN HERNANDEZ,NUEVO,CALIGRAFICA,300.0,PELOTA SQUISHY,13.79,1.3,19.23,5769.0,3.0,0.0,1200.63
2019-12-10 10:29:19,2021-08-24,AS20210809010,CRISTIAN HERNANDEZ,RECURRENTE,ZEISS,50.0,MOUSE PAD,48.66,0.0,64.23,3211.5,1.0,0.0,729.84
2019-12-10 10:29:19,2021-08-25,AS20210805012,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,200.0,CARPETA,114.98,8.5,157.97,31594.0,2.0,0.0,6668.04
2019-12-10 10:29:19,2021-08-25,AS20210805012,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,170.0,HIELERA LORRY,330.41,9.71,412.81,70177.7,1.0,0.0,12026.89
2019-12-10 10:29:19,2021-08-27,PS20210818050,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,100.0,CILINDRO DE PLASTICO,8.83,5.8,23.0,2300.0,2.0,0.0,819.34
2019-12-10 10:29:19,2021-08-27,PS20210818050,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,100.0,LLAVERO EN FORMA DE CASCO,5.28,4.0,16.81,1681.0,1.0,0.0,747.72
2019-12-10 10:29:19,2021-09-01,AS20210826010,CRISTIAN HERNANDEZ,RECURRENTE,ZEISS,150.0,USB CUSTOM,151.86,0.0,189.82,28473.0,0.0,0.0,5694.0
2019-12-10 10:29:19,2021-09-08,AS20210825012,CRISTIAN HERNANDEZ,RECURRENTE,MECANIZADOS INDUSTRIALES,110.0,TERMO DE ACERO INOXIDABLE,74.68,4.0,101.08,11118.8,1.0,0.0,2389.32
2019-12-10 10:29:19,2021-09-08,AS20210804022,CRISTIAN HERNANDEZ,NUEVO,POSDATAES,30.0,LLAVERO PORTATIL MULTIUSOS,4.575,0.0,21.5,645.0,0.0,0.0,507.75
2019-12-10 10:29:19,2021-09-09,PS20210830010,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA ECOLÓGICA PAOLA,34.65,0.0,62.5,3125.0,0.0,0.0,1392.5
2019-12-10 10:29:19,2021-09-23,AS20210921021,CRISTIAN HERNANDEZ,RECURRENTE,DISEÑO LITOGRAFICO,250.0,LLAVEROS EN FORMA DE CASCO,8.7,3.2,15.97,3992.5,2.0,0.0,1000.1
2019-12-10 10:29:19,2021-09-24,AS20210908022,CRISTIAN HERNANDEZ,RECURRENTE,MEXICANA DE BECAS,1000.0,GEL ANTIBACTERIAL,8.94,0.85,12.47,12470.0,4.0,0.0,2644.24
2019-12-10 10:29:19,2021-09-24,AS20210908022,CRISTIAN HERNANDEZ,RECURRENTE,MEXICANA DE BECAS,1000.0,CONTENEDOR DE JABON,4.56,0.85,7.46,7460.0,4.0,0.0,2031.76
2019-12-10 10:29:19,2021-09-27,AS20210907011,CRISTIAN HERNANDEZ,NUEVO,ICA FLUOR,100.0,RESALTADOR SIDNEY,12.5,4.0,24.0,2400.0,1.0,0.0,737.5
2019-12-10 10:29:19,2021-10-01,AS20210922010,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,1000.0,BOLÍGRAFO ARICK,2.47,0.85,5.3,5300.0,5.0,0.0,1967.65
2019-12-10 10:29:19,2021-10-01,AS20210921011,CRISTIAN HERNANDEZ,RECURRENTE,GRUPO SANTA MARIA,100.0,SET PARA VINOS MEDITERRÁNEO,149.46,15.0,209.3,20930.0,1.0,0.0,4334.54
2019-12-10 10:29:19,2021-10-04,PS20210930011,CRISTIAN HERNANDEZ,RECURRENTE,SEVILLA FUSION,1000.0,TAZA ESPIRIT,33.02,1.3,42.09,42090.0,8.0,0.0,7505.84
2019-12-10 10:29:19,2021-10-04,PS20210930011,CRISTIAN HERNANDEZ,RECURRENTE,SEVILLA FUSION,1500.0,BOLÍGRAFO DE ALUMINIO,8.775,1.05,12.67,19005.0,10.0,0.0,4179.75
2019-12-10 10:29:19,2021-10-07,AS20211005012,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,300.0,GEL ANTIBACTERIAL,11.19,1.3,16.41,4923.0,3.0,0.0,1142.43
2019-12-10 10:29:19,2021-10-07,AS20211005012,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,500.0,GORRA SANDWICH,30.54,14.0,53.09,26545.0,4.0,0.0,4152.84
2019-12-10 10:29:19,2021-10-07,AS20211005012,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,900.0,BOLIGRAFO DE ALUMINIO,7.5,1.2,11.18,10062.0,4.0,0.0,2202.0
2019-12-10 10:29:19,2021-10-08,AS20211006013,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,20.0,SET KYBURG,315.52,27.5,415.59,8311.8,1.0,0.0,1135.88
2019-12-10 10:29:19,2021-10-18,PS202110111,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA ECOLÓGICA PAOLA,34.65,0.0,62.51,3125.5,0.0,0.0,1393.0
2019-12-10 10:29:19,2021-10-20,AS20210923032,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,910.0,TAZA DE CERAMICA,31.3,1.2,41.89,38119.9,5.0,0.0,8388.4
2019-12-10 10:29:19,2021-10-20,AS20210923032,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,175.0,TAZA TERMICA,52.43,2.51,70.67,12367.25,1.0,0.0,2700.32
2019-12-10 10:29:19,2021-10-20,AS20210923032,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,420.0,BOLIGRAFO DE PLASTICO CON MARCATEXTOS,5.7,1.3,10.66,4477.2,2.0,0.0,1525.8
2019-12-10 10:29:19,2021-10-20,AS20210923032,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,135.0,BOLIGRAFO DE ALUMINIO,25.88,3.26,42.08,5680.8,1.0,0.0,1721.02
2019-12-10 10:29:19,2021-10-20,AS20210923032,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,650.0,BOLSA ECOLOGICA LAMINADA,6.68,2.8,12.96,8424.0,5.0,0.0,2228.6
2019-12-10 10:29:19,2021-11-01,AS20210927023,CRISTIAN HERNANDEZ,RECURRENTE,ARMANDO PIZAÑA,105.0,CARPETA EJECUTIVA OMEGA,192.0,0.0,245.76,25804.8,0.0,0.0,5644.8
2019-12-10 10:29:19,2021-11-04,AS20211020022,CRISTIAN HERNANDEZ,RECURRENTE,DISEÑO LITOGRAFICO,125.0,PELOTA ANTI-STRESS LISA.,9.15,3.2,21.13,2641.25,2.0,0.0,1079.2
2019-12-10 10:29:19,2021-11-04,AS20211020022,CRISTIAN HERNANDEZ,RECURRENTE,DISEÑO LITOGRAFICO,125.0,TRAILER ANTI-STRESS,18.9,3.2,27.77,3471.25,1.0,0.0,689.85
2019-12-10 10:29:19,2021-11-05,AS20211103011,CRISTIAN HERNANDEZ,RECURRENTE,ARMANDO PIZAÑA,1022.0,VASO TIRICH,9.32,0.0,12.12,12386.64,0.0,0.0,2861.6
2019-12-10 10:29:19,2021-11-09,AS20211028030,CRISTIAN HERNANDEZ,RECURRENTE,SINTRA,50.0,PORTA GAFETE SUBLIMADO,17.77,0.0,28.43,1421.5,1.0,0.0,515.23
2019-12-10 10:29:19,2021-11-17,AS202110222,CRISTIAN HERNANDEZ,NUEVO,IKREA,100.0,JUEGO DE LINTERNA Y NAVAJA,86.48,0.0,112.42,11242.0,0.0,0.0,2594.0
2019-12-10 10:29:19,2021-11-22,AS20211105013,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,51.0,BOCINA BLUETOOTH OXFORD,55.0,0.0,79.75,4067.25,0.0,0.0,1262.25
2019-12-10 10:29:19,2021-11-24,AS20211029012,CRISTIAN HERNANDEZ,NUEVO,RDN EXPRESS,70.0,LLAVERO FLEXOMETRO,5.64,0.0,19.74,1381.8,0.0,0.0,987.0
2019-12-10 10:29:19,2021-11-24,AS20211029012,CRISTIAN HERNANDEZ,NUEVO,RDN EXPRESS,71.0,LLAVERO EN FORMA DE CASCO,5.59,0.0,19.68,1397.28,0.0,0.0,1000.39
2019-12-10 10:29:19,2021-11-24,AS20211122013,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,51.0,LONCHERA CON 2 COMPARTIMIENTOS,97.5,19.61,141.49,7215.99,1.0,0.0,1145.88
2019-12-10 10:29:19,2021-11-24,AS20211122013,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,51.0,TERMO DOBLE PARED,157.33,8.63,205.29,10469.79,1.0,0.0,1848.5
2019-12-10 10:29:19,2021-11-25,AS20211028041,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,50.0,LLAVERO ASTORIA,27.28,6.5,50.78,2539.0,1.0,0.0,822.72
2019-12-10 10:29:19,2021-11-26,AS20211116012,CRISTIAN HERNANDEZ,RECURRENTE,ESTUDIO 23,200.0,LLAVERO CONGO,3.49,2.2,8.24,1648.0,2.0,0.0,503.02
2019-12-10 10:29:19,2021-11-26,AS20211126011,CRISTIAN HERNANDEZ,RECURRENTE,PLASSON,10.0,TABLA Y CUCHILLOS JARTUM,324.68,140.0,545.85,5458.5,1.0,0.0,487.02
2019-12-10 10:29:19,2021-12-06,PS20211201010,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA ECOLÓGICA PAOLA,34.65,0.0,62.51,3125.5,0.0,0.0,1393.0
2019-12-10 10:29:19,2021-12-06,PS20211006013,CRISTIAN HERNANDEZ,RECURRENTE,PQM,300.0,LLAVERO EN FORMA DE CASCO CON LUZ,8.7,3.6,16.95,5085.0,2.0,0.0,1377.6
2019-12-10 10:29:19,2021-12-06,PS20211006013,CRISTIAN HERNANDEZ,RECURRENTE,PQM,100.0,USB BOULIA 8 GB,122.79,11.4,196.79,19679.0,1.0,0.0,6137.21
2019-12-10 10:29:19,2021-12-08,AS20210818025,CRISTIAN HERNANDEZ,NUEVO,MUY ADAPTABLE,180.0,MEMORIA USB LONDON 4 GB,50.0,0.0,66.0,11880.0,0.0,0.0,2880.0
2019-12-10 10:29:19,2021-12-08,AS20210818025,CRISTIAN HERNANDEZ,NUEVO,MUY ADAPTABLE,180.0,ESTUCHE METALICO,10.0,0.0,16.0,2880.0,0.0,0.0,1080.0
2019-12-10 10:29:19,2021-12-09,AS202112062,CRISTIAN HERNANDEZ,RECURRENTE,ALTECH CORP,100.0,USB PROMOCIONAL PLATINUM,87.0,4.0,111.23,11123.0,1.0,0.0,1936.0
2021-12-09 09:47:32,2021-12-09,AS202112062,CRISTIAN HERNANDEZ,RECURRENTE,ALTECH CORP,150.0,PARASOL PANORAMICO,39.38,7.73,55.78,8367.0,1.0,0.0,1261.12
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,198.0,PLAYERA YAZBEK CABALLERO,34.0,5.65,68.97,13656.06,1.0,0.0,5771.36
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,48.0,PLAYERA YAZBEK CABALLERO EEG,42.5,5.65,74.14,3558.72,1.0,0.0,1205.02
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,184.0,PLAYERA YAZBEK CABALLERO,40.0,3.29,68.97,12690.48,1.0,0.0,4685.12
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,41.0,PLAYERA YAZBEK CABALLERO EEG,50.0,3.29,74.14,3039.74,1.0,0.0,804.85
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,198.0,PLAYERA YAZBEK CABALLERO,34.0,3.01,68.97,13656.06,1.0,0.0,6294.08
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,48.0,PLAYERA YAZBEK CABALLERO EEG,42.5,3.01,74.14,3558.72,1.0,0.0,1331.74
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,198.0,PLAYERA YAZBEK CABALLERO,40.0,10.93,68.97,13656.06,1.0,0.0,3531.92
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,48.0,PLAYERA YAZBEK CABALLERO EEG,50.0,10.93,74.14,3558.72,1.0,0.0,584.08
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,198.0,PLAYERA YAZBEK DAMA,34.0,5.65,68.97,13656.06,1.0,0.0,5771.36
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,198.0,PLAYERA YAZBEK DAMA,34.0,5.65,68.97,13656.06,1.0,0.0,5771.36
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,192.0,PLAYERA YAZBEK NIÑO,27.5,14.01,64.66,12414.72,1.0,0.0,4417.3
2021-12-15 11:35:55,2021-12-13,PS20211207011,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,192.0,PLAYERA YAZBEK NIÑO,27.5,14.01,64.66,12414.72,1.0,0.0,4417.3
2021-12-14 15:43:21,2021-12-14,AS20211214010,CRISTIAN HERNANDEZ,NUEVO,MXL PROMOS,56.0,BOCINA VEGAS,170.9,0.0,217.04,12154.24,0.0,0.0,2583.84
2021-12-15 09:41:52,2021-12-15,AS20211203011,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,100.0,CILINDRO DE PLASTICO,9.98,5.8,21.26,2126.0,1.0,0.0,538.02
2021-12-21 11:42:40,2021-12-28,AS20211228010,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,262.0,BOLSA MOCHILA PRISMA,16.68,3.82,25.5,6681.0,2.0,0.0,1276.64
2022-01-03 10:05:19,2021-12-28,AS20211228010,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,262.0,CILINDRO DE PLASTICO,11.325,2.21,17.67,4629.54,2.0,0.0,1060.72
2022-01-04 17:09:23,2022-01-03,AS20220103033,CRISTIAN HERNANDEZ,RECURRENTE,MXL PROMOS,102.0,BOLIGRAFO METALICO,21.825,0.0,31.65,3228.3,0.0,0.0,1002.15
2022-01-04 17:09:23,2022-01-03,AS20220103033,CRISTIAN HERNANDEZ,RECURRENTE,MXL PROMOS,20.0,USB PROMOCIONAL PLATINUM,55.0,0.0,82.5,1650.0,0.0,0.0,550.0
2022-01-04 17:18:26,2022-01-04,AS20220103022,CRISTIAN HERNANDEZ,RECURRENTE,ZEISS,200.0,USB CUSTOM MAQUINA ACCURA,151.86,0.0,189.83,37966.0,0.0,0.0,7594.0
2022-01-04 17:20:35,2022-01-04,PS20220103010,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,20.0,CILINDRO DE PLASTICO PET,11.325,5.8,23.35,467.0,0.0,0.0,124.5
2022-01-04 17:23:42,2022-01-04,PS20220103010,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA ECOLOGICA PAOLA,39.225,0.0,62.51,3125.5,0.0,0.0,1164.25
2022-01-05 11:32:53,2022-01-05,AS20220104010,CRISTIAN HERNANDEZ,RECURRENTE,ARMANDO PIZAÑA,94.0,CARPETA EJECUTIVA CON CIERRE,216.75,0.0,270.94,25468.36,0.0,0.0,5093.86
2022-01-13 09:53:28,2022-01-12,AS20220107022,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,50.0,MOCHILA DE VIAJE REISEN,131.06,20.0,190.38,9519.0,1.0,0.0,1834.94
2022-01-13 09:53:28,2022-01-12,AS20220107022,CRISTIAN HERNANDEZ,RECURRENTE,BERENICE GALLEGOS,50.0,BOCINA BLUETOOTH OXFORD,55.0,13.5,90.5,4525.0,1.0,0.0,1045.0
2022-01-25 17:43:09,2022-01-25,AS20220121022,CRISTIAN HERNANDEZ,RECURRENTE,PARAUTOS,25.0,TERMO DOBLE PARED,163.92,28.0,241.1,6027.5,1.0,0.0,1065.58
2022-01-25 17:43:09,2022-01-25,AS20220121022,CRISTIAN HERNANDEZ,RECURRENTE,PARAUTOS,25.0,CARPETA DE CURPIEL,73.5,32.0,134.9,3372.5,1.0,0.0,661.5
2022-02-03 15:23:43,2022-02-03,AS20220121011,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,1000.0,BOLIGRAFO DE PLASTICO,5.7,0.85,9.97,9970.0,5.0,0.0,3391.5
2022-02-03 15:23:43,2022-02-03,AS20220121011,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,200.0,LLAVERO EN FORMA DE CASCO,5.59,2.0,16.86,3372.0,2.0,0.0,1842.82
2022-02-03 15:23:43,2022-02-03,AS20220121011,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,200.0,CILINDRO LAKE,16.08,2.9,24.61,4922.0,2.0,0.0,1093.84
2022-02-09 17:38:43,2022-02-09,AS20220112012,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,500.0,PLAYERA YAZBEK,44.0,4.3,62.3,31150.0,4.0,0.0,6824.0
2022-02-09 17:38:43,2022-02-09,AS20220112012,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,500.0,PLAYERA YAZBEK,44.0,4.3,62.3,31150.0,4.0,0.0,6824.0
2022-02-14 12:24:32,2022-02-14,AS20220119035,CRISTIAN HERNANDEZ,RECURRENTE,ZEISS,200.0,USB CUSTOM EJES Y FLECHAS,151.56,0.0,194.0,38800.0,0.0,0.0,8488.0
2022-02-28 13:11:23,2022-02-28,PS20220208015,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,4000.0,BOLSA SPRING,47.22,1.4,55.91,223640.0,5.0,0.0,28923.9
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK CABALLERO BLANCA TALLA: CH, M, G Y EG",38.0,3.01,69.78,2093.4,2.0,0.0,787.1
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,5.0,PLAYERA YAZBEK CABALLERO BLANCA TALLA: EEG,47.5,3.01,74.13,370.65,0.0,0.0,118.1
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK CABALLERO MARINO TALLA: CH, M, G Y EG",44.0,3.01,69.78,2093.4,2.0,0.0,595.1
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,5.0,PLAYERA YAZBEK CABALLERO MARINO TALLA: EEG,55.0,3.01,74.13,370.65,0.0,0.0,80.6
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK CABALLERO BLANCA TALLA: CH, M, G Y EG",38.0,10.93,69.78,2093.4,0.0,0.0,625.5
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,5.0,PLAYERA YAZBEK CABALLERO BLANCA TALLA: EEG,47.5,10.93,74.13,370.65,0.0,0.0,78.5
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK CABALLERO NEGRO TALLA: CH, M, G Y EG",44.0,10.93,69.78,2093.4,4.0,0.0,269.5
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,5.0,PLAYERA YAZBEK CABALLERO NEGRO TALLA: EEG,55.0,10.93,74.13,370.65,0.0,0.0,41.0
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK CABALLERO NEGRO TALLA: CH, M, G Y EG",44.0,8.29,69.78,2093.4,0.0,0.0,524.7
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,5.0,PLAYERA YAZBEK CABALLERO NEGRO TALLA: EEG,55.0,8.29,74.13,370.65,0.0,0.0,54.2
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK NIÑO CELESTE TALLA: CH, M, G Y EG",28.0,14.01,65.32,1959.6,2.0,0.0,643.3
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,"PLAYERA YAZBEK DAMA BLANCA TALLA: CH, M, G Y EG",38.0,3.01,69.78,2093.4,3.0,0.0,749.1
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,180.0,"PLAYERA YAZBEK DAMA BLANCA TALLA: CH, M, G Y EG",38.0,3.01,69.78,12560.4,0.0,0.0,5178.6
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,180.0,"PLAYERA YAZBEK CABALLERO NEGRO TALLA: CH, M, G Y EG",44.0,10.93,69.78,12560.4,0.0,0.0,2673.0
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,PLAYERA YAZBEK CABALLERO NEGRO TALLA: EEG,55.0,10.93,74.13,2223.9,0.0,0.0,246.0
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,180.0,"PLAYERA YAZBEK CABALLERO NEGRO TALLA: CH, M, G Y EG",44.0,10.93,69.78,12560.4,0.0,0.0,2673.0
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,PLAYERA YAZBEK CABALLERO NEGRO TALLA: EEG,55.0,10.93,74.13,2223.9,0.0,0.0,246.0
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,180.0,"PLAYERA YAZBEK DAMA BLANCA TALLA: CH, M, G Y EG",38.0,3.01,69.78,12560.4,0.0,0.0,5178.6
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,180.0,"PLAYERA YAZBEK CABALLERO BLANCA TALLA: CH, M, G Y EG",38.0,3.01,69.78,12560.4,0.0,0.0,5178.6
2022-02-28 13:28:02,2022-02-28,PS202202172,CRISTIAN HERNANDEZ,RECURRENTE,MAR NUKS,30.0,PLAYERA YAZBEK CABALLERO BLANCA TALLA: EEG,47.5,3.01,74.13,2223.9,0.0,0.0,708.6
2022-03-01 10:07:28,2022-03-01,PS20220228010,CRISTIAN HERNANDEZ,RECURRENTE,SERGIO RENAN,50.0,BOLSA ECOLOGICA PAOLA,39.23,0.0,62.51,3125.5,0.0,0.0,1164.0
2022-03-01 10:17:55,2022-03-01,AS20220218010,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,1000.0,BOLÍGRAFO ARICK,2.64,0.85,5.3,5300.0,3.0,0.0,1802.08
2022-03-01 10:17:55,2022-03-01,AS20220218010,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,200.0,LLAVERO EN FORMA DE CASCO,6.0,2.0,16.89,3378.0,1.0,0.0,1772.0
2022-03-01 10:17:55,2022-03-01,AS20220218010,CRISTIAN HERNANDEZ,RECURRENTE,ADHETEC,100.0,CILINDRO LAKE,16.08,4.4,24.61,2461.0,1.0,0.0,396.92
2022-03-03 13:28:24,2022-03-02,AJH20220224015,CRISTIAN HERNANDEZ,RECURRENTE,ETC MEDIA,100.0,CILINDRO DE PLASTICO,11.59,11.6,32.46,3246.0,1.0,0.0,915.41
2022-03-09 11:04:09,2022-03-08,AS20220121051,CRISTIAN HERNANDEZ,RECURRENTE,ZEISS,200.0,USB CUSTOM PVC CUBITO,152.24,0.0,190.3,38060.0,0.0,0.0,7612.0
2022-03-11 16:53:19,2022-03-11,AS20220217011,CRISTIAN HERNANDEZ,RECURRENTE,DFK,350.0,LIBRETA FABRICACION ESPECIAL DFK,80.0,0.0,112.0,39200.0,2.0,0.0,11040.0
2022-03-18 11:39:28,2022-03-17,AS20220307041,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,100.0,HIELERA ESTORIL,181.71,16.5,240.0,24000.0,1.0,0.0,3997.29
2022-03-18 11:39:28,2022-03-17,AS20220307041,CRISTIAN HERNANDEZ,RECURRENTE,TMD FRICTION,300.0,BOLSA-MOCHILA OSUNA,16.93,5.0,27.01,8103.0,2.0,0.0,1490.14
